frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
92.1,K221GU,MN,CROOKSTON,0.25,47.93136111111111,-97.04313888888888,55.0,D,KROX 105.7 FM & 1260 AM,GOPHER COMMUNICATIONS COMPANY,USA,Adult Contemporary,Twins,Vikings,Timberwolves,Wild,Grand Forks,"78,200"
92.3,K222DC,TX,WACO,0.25,31.537583333333338,-97.0924722222222,126.0,D,ESPN CENTRAL TEXAS BAYLOR,"M&M Broadcasters, Ltd., Debtor-in-Possession",USA,Sports,Rangers,Cowboys,,,Waco,"218,700"
92.5,K223DG,AK,SOLDOTNA,0.25,60.52330555555555,-151.05861111111113,45.0,D,NEWS-TALK 920 & 92.5 FM,"KSRM Radio Group, Inc.",USA,Talk,,Seahawks,,,,
92.7,K224DT,WY,WHEATLAND,0.25,42.05716666666667,-104.96386111111111,25.0,D,KICKIN COUNTRY 1340,"SMITH BROADCASTING, INC.",USA,Country,,Broncos,,,,
92.7,K224DZ,CA,QUINCY,0.25,39.94016666666666,-120.92966666666668,9.0,D,93 JDX,SIERRA BROADCASTING CORPORATION,USA,Country,,49ers,,,,
92.7,K224FQ,KS,COFFEYVILLE,0.04,37.03633333333333,-95.61955555555556,7.0,D,KGGF NEWS RADIO 690 AM,"SEK MEDIA, LLC",USA,News,Royals,Chiefs,,,,
93.1,K226CA,MN,DETROIT LAKES,0.25,46.83719444444445,-95.8381111111111,91.0,D,KDLM-AM 1340 AM - 93.1 FM - 96.9 FM,"LEIGHTON ENTERPRISES, INC.",USA,Classic Hits,Twins,Vikings,Timberwolves,Wild,,
93.1,K226DA,CO,YUMA,0.25,40.02444444444444,-102.66666666666669,84.0,D,FARM RADIO,NORTHEAST COLORADO BROADCASTING LLC,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
93.3,K227BQ,NE,GRAND ISLAND,0.25,40.86472222222223,-98.39672222222222,94.0,D,AM 1430 KRGI,"LEGACY COMMUNICATIONS, LLC",USA,Talk,,Chiefs,,,Grand Island-Kearney-Hastings,"120,700"
93.3,K227BU,WY,DOUGLAS,0.15,42.7605,-105.40247222222224,11.0,D,"CLASSICS 93.3FM AM1470, KKTY","DOUGLAS BROADCASTING, INC.",USA,Classic Hits,Rockies,Broncos,,,,
93.3,K227CQ,OK,BARTLESVILLE,0.25,36.73452777777778,-95.85497222222222,120.0,D,KWON AM 1400 FM 93.3,"KCD ENTERPRISES, INC.",USA,Talk,Cardinals,Cowboys,,,,
93.3,K227CX,KS,MANHATTAN,0.25,39.22611111111112,-96.61694444444444,107.0,D,NEWS-TALK 1350,"MANHATTAN BROADCASTING COMPANY, INC.",USA,News,Royals,Chiefs,,,Salina-Manhattan,
93.3,K227DQ,AK,KETCHIKAN,0.065,55.36055555555556,-131.79694444444445,12.0,D,,"ALASKA BROADCAST COMMUNICATIONS, INC.",USA,Adult Contemporary,,Seahawks,,,,
93.5,K228FZ,CO,STERLING,0.25,40.5325,-103.12327777777776,52.0,D,FARM RADIO,NORTHEAST COLORADO BROADCASTING LLC,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
93.7,K229BW,CA,CHESTER,0.25,40.23902777777778,-121.03272222222222,4.0,D,93 JDX,SIERRA BROADCASTING CORPORATION,USA,Country,,49ers,,,,
93.7,K229CW,KS,WAMEGO,0.25,39.21080555555556,-96.35275,58.0,D,NEWS-TALK 1350,"MANHATTAN BROADCASTING COMPANY, INC.",USA,News,Royals,Chiefs,,,,
93.7,K229DI,OR,Corvallis,0.12,44.59377777777778,-123.2261388888889,52.0,D,JOE RADIO AM 1240,"Bicoastal Media Licenses V, LLC",USA,Talk,Mariners,Raiders,,,,
93.7,K229DK,TX,COLLEGE STATION,0.25,30.687833333333337,-96.42566666666669,137.0,D,THE ZONE 1150 AM 93.7 FM,BRYAN BROADCASTING LICENSE CORPORATION,USA,Sports,Astros,Texans,,,Bryan-College Station,"218,900"
93.9,K230CB,IA,MARSHALLTOWN,0.25,42.0225,-92.99944444444444,92.0,D,NEWS TALK 1230 KFJB,"TRENDING MEDIA, INC.",USA,News,,Bears,,,,
93.9,K230CD,CO,BURLINGTON,0.25,39.29472222222222,-102.26083333333334,75.0,D,THE PEOPLE'S CHOICE,"KNAB, INC.",USA,Adult Standards,Rockies,Broncos,,,,
94.1,K231BQ,CO,GOLDEN,0.25,39.73302777777778,-105.23719444444444,22.0,D,KOA NEWS RADIO 850 AM AND 94.1 FM,iHeartMedia,USA,News,Rockies,Broncos,,,Denver-Boulder,"2,843,100"
94.1,K231CV,ND,FARGO,0.25,46.819138888888894,-96.76591666666668,94.0,D,THE MIGHTY 790 AM/94.1 FM/104.7 FM,"MIDWEST COMMUNICATIONS, INC.",USA,Talk,Twins,Vikings,,Wild,Fargo-Moorhead,"216,700"
94.3,K232AD,CO,ROARING FORK,0.034,39.423027777777776,-107.3758611111111,21.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
94.3,K232CX,CA,DESERT HOT SPRINGS,0.099,33.86558333333333,-116.43361111111112,13.0,D,ESPN RADIO 103.9,Alpha Media Licensee LLC,USA,Sports,,Chargers,,,Palm Springs,"383,500"
94.3,K232EI,AZ,LAKE HAVASU CITY,0.25,34.55,-114.19466666666668,6.0,D,SPORTS 980,,USA,Sports,Diamondbacks,AZCardinals,Suns,,,
94.5,K233CF,KS,ABILENE,0.25,38.79333333333333,-97.5261388888889,95.0,D,99KG #1 FOR NEW COUNTRY,"Eagle Communications, Inc.",USA,Country,,Chiefs,,,Salina-Manhattan,"194,900"
94.5,K233CJ,WA,COLLEGE PLACE,0.25,45.993722222222225,-118.18077777777778,10.0,D,KE BUENA 94.5,THOMAS D. HODGINS,USA,Regional Mexican,,Seahawks,,,,
94.5,K233DB,TX,SAN ANTONIO,0.25,29.44161111111111,-98.50641666666668,137.0,D,WE 94.5,Alpha Media Licensee LLC,USA,Hip Hop,Rangers,Cowboys,,,San Antonio,"2,212,700"
94.7,K234CG,KS,DODGE CITY,0.092,37.73002777777778,-100.05458333333333,122.0,D,100.9 AND 94.7 THE BULL,"TRANSLATOR GROUP, LLC",USA,Country,,Chiefs,,,,
94.9,K235CA,IA,SIOUX CITY,0.25,42.494166666666665,-96.41530555555556,58.0,D,THE VOICE OF SIOUX CITY,"KSUX/KSCJ RADIO BROADCASTING COMPANY, INC.",USA,News,,Chiefs,,,Sioux City,"102,800"
94.9,K235DA,AK,JUNEAU,0.25,58.36938888888889,-134.554,23.0,D,HOMETOWN RADIO 800,BTC USA Holdings Management Inc.,USA,Adult Contemporary,,Seahawks,,,,
95.1,K236AE,WA,TWISP,0.001,48.31736111111111,-120.11588888888888,9.0,D,THE BEST COUNTRY,"NORTH CASCADES BROADCASTING, INC.",USA,Country,,Seahawks,,,,
95.1,K236AH,WA,SYNAREP,0.001,48.547916666666666,-119.23613888888887,9.0,D,THE BEST COUNTRY,"NORTH CASCADES BROADCASTING, INC.",USA,Country,,Seahawks,,,,
95.1,K236CG,AK,ANCHORAGE,0.25,61.06666666666667,-149.74552777777777,23.0,D,LA ESTACION DE LA FAMILIA,Iglesia Pentecostal Vispera del Fin,USA,Talk,,Raiders,,,Anchorage,"240,800"
95.1,K236CM,TX,CORPUS CHRISTI,0.25,27.76975,-97.44886111111111,130.0,D,SPORTSRADIO CORPUS CHRISTI 1230,"Dynamic Media, LLC",USA,Sports,Astros,Texans,,,Corpus Christi,"476,900"
95.1,K236CT,OK,PAWHUSKA,0.25,36.654222222222224,-96.34277777777775,82.0,D,KWON AM 1400 FM 93.3,"POTTER RADIO, LLC",USA,Talk,Cardinals,Cowboys,,,Tulsa,"839,600"
95.1,K236CX,WY,CASPER,0.25,42.85605555555556,-106.36197222222222,52.0,D,K2 RADIO,"Townsquare License, LLC",USA,Talk,,Broncos,,,,
95.3,K237FK,CO,DURANGO,0.04,37.36277777777778,-107.79422222222222,10.0,D,,FOUR CORNERS BROADCASTING LLC,USA,,,Broncos,,Avalanche,,
95.3,K237FR,WA,TUMWATER,0.22,47.01563888888889,-122.91763888888887,37.0,D,95.3 OLYMPIA'S KGY,"SeaSound Broadcasting, LLC",USA,Classic Hits,,Seahawks,,,Seattle-Tacoma,"4,098,600"
95.3,K237HF,MO,ST. JOSEPH,0.25,39.68083333333333,-94.78,145.0,D,680 KFEQ,"Eagle Communications, Inc.",USA,Talk,Royals,Chiefs,,,,
95.5,K238AB,CO,STEAMBOAT SPRINGS,0.013,40.46219444444445,-106.85005555555556,30.0,D,REEL 95.5 & 107.3,"ALWAYSMOUNTAINTIME, LLC",USA,Adult Hits,,Broncos,,,,
95.5,K238CB,AZ,PRESCOTT,0.25,34.687416666666664,-112.1177222222222,25.0,D,KQNA 1130 AM  95.5FM  99.9FM,"ITM, LLC",USA,News,Diamondbacks,AZCardinals,,,,
95.5,K238CJ,CA,EUREKA,0.06,40.726416666666665,-123.97519444444444,25.9,D,DESTINATION RADIO,"EUREKA BROADCASTING CO., INC.",USA,Travel Info,,Raiders,Warriors,,,
95.9,K240AB,CO,"CRYSTAL, ETC.",0.052,39.423027777777776,-107.3758611111111,30.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Country,,Broncos,,,,
95.9,K240BL,NM,ALBUQUERQUE,0.25,35.21725,-106.45222222222222,8.0,D,THE SPORTS ANIMAL,,USA,Sports,,Raiders,,,Albuquerque,"794,200"
96.1,K241CA,OR,ASHLAND,0.1,42.29816666666667,-122.74919444444444,12.0,D,THE GAME 580 AM - 96.1 FM,"SMG-MEDFORD, LLC",USA,Sports,,Seahawks,,,,
96.1,K241DE,MN,GLENCOE,0.25,44.778305555555555,-94.12775,55.0,D,CLASSIC HIT COUNTRY,"IOWA CITY BROADCASTING COMPANY, INC.",USA,Country,Twins,Vikings,,,,
96.3,K242AV,CO,THOMASVILLE,0.01,39.35330555555556,-106.68391666666668,8.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
96.3,K242CF,MN,WILLMAR,0.25,45.13525,-95.04138888888887,139.0,D,NEWSTALK 1340 96.3 KWLM,Lakeland Media LLC,USA,News,,Vikings,Timberwolves,,,
96.3,K242CZ,ND,VALLEY CITY,0.25,46.93525,-98.01202777777776,33.0,D,,"I3G MEDIA, INC.",USA,Country,Twins,Vikings,Timberwolves,,,
96.3,K242DG,TX,WICHITA FALLS,0.25,33.888333333333335,-98.56916666666666,82.0,D,NEWSTALK 1290,"Townsquare License, LLC",USA,Talk,,Cowboys,,,Wichita Falls,
96.5,K243AP,CO,DOLORES,0.15,37.35136111111111,-108.51897222222222,10.0,D,D CROW,MT COMMUNICATIONS LLC,USA,Adult Contemporary,,Broncos,,,,
96.7,K244AG,HI,MAUI,0.099,20.706138888888887,-156.2608611111111,27.4,D,KAOI: THE TALK OF MAUI,Akamai Broadcasting of Hawaii LLC,USA,Talk,Giants,49ers,,,,
96.7,K244CG,WY,CODY,0.25,44.49772222222222,-109.15402777777778,15.0,D,,"Legend Communications of Wyoming, LLC",USA,Talk,,Broncos,,,,
96.7,K244FM,WI,LA CROSSE,0.25,43.80636111111111,-91.36763888888888,157.0,D,WKTY SPORTSRADIO,"FAMILY RADIO, INC.",USA,Sports,Brewers,Packers,Bucks,,,
96.7,K244FR,CO,GUNNISON,0.25,38.52297222222222,-106.90694444444443,18.0,D,THE PEAK,,USA,Country,,Broncos,,,,
96.9,K245BL,CA,DESERT CENTER,0.01,33.65613888888889,-115.45330555555556,10.0,D,SPORTS 980,"ADVANCE MINISTRIES, INC. D/B/A NEW LIFE CHRISTIAN SCHOOL",USA,Sports,Diamondbacks,AZCardinals,Suns,,,
96.9,K245CK,NE,HOLDREGE,0.25,40.51555555555556,-99.39833333333334,93.6,D,CONTINUOUS FAVORITES 1380 AM AND 96.9 FM,NEBRASKA RURAL RADIO ASSOCIATION,USA,Classic Hits,,Chiefs,,,,
96.9,K245CU,MN,DETROIT LAKES,0.25,46.721916666666665,-95.84394444444445,122.0,D,KDLM-AM 1340 AM - 93.1 FM - 96.9 FM,"LEIGHTON ENTERPRISES, INC.",USA,Classic Hits,Twins,Vikings,,Wild,,
96.9,K245DA,SD,YANKTON,0.25,42.91277777777778,-97.31644444444444,279.0,D,WNAX RADIO 570,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC",USA,News,Twins,Vikings,,,,
96.9,K245DJ,CA,PETALUMA,0.075,38.33227777777778,-122.59580555555556,8.0,D,KSRO NEWSTALK 1350 AM,AMATURO SONOMA MEDIA GROUP LLC,USA,News,,Raiders,Warriors,,San Francisco,"6,737,900"
97.1,K246CR,TX,TEXARKANA,0.25,33.442611111111106,-94.05572222222222,44.0,D,FOX SPORTS 97.1 FM & 1400 AM,E Radio Network LLC,USA,Sports,,Cowboys,,,,
97.3,K247CR,OR,ALBANY,0.099,44.64622222222222,-123.27063888888888,27.0,D,,"Bicoastal Media Licenses V, LLC",USA,Talk,,Raiders,,,,
97.5,K248AI,AK,KETCHIKAN,0.065,55.36047222222222,-131.79697222222222,12.0,D,,"ALASKA BROADCAST COMMUNICATIONS, INC",USA,Adult Contemporary,,Seahawks,,,,
97.5,K248CZ,WY,CHEYENNE,0.25,41.13580555555556,-104.80247222222222,28.0,D,,"Montgomery Broadcasting, LLC",USA,Sports,Rockies,Broncos,,,Cheyenne,"85,600"
97.5,K248DE,TX,AMARILLO,0.25,35.20755555555556,-101.83852777777776,127.0,D,"AMARILLO’S NEWS, TALK AND SPORTS",Alpha Media Licensee LLC,USA,News,Rangers,Cowboys,,,Amarillo,"255,400"
97.7,K249AW,CO,STEAMBOAT SPRINGS,0.25,40.45136111111111,-106.75172222222224,10.0,D,THE REEL 95.5 AND 107.3,Don J.  Tlapek,USA,Classic Rock,,Broncos,,,,
97.7,K249EO,IA,SPIRIT LAKE,0.25,43.61494444444445,-94.96361111111112,86.0,D,TRUE COUNTRY 97.7 - 1190,"COMMUNITY FIRST BROADCASTING, LLC",USA,Country,,Vikings,,,,
97.7,K249EQ,UT,ST. GEORGE,0.075,37.06366666666666,-113.57441666666666,10.6,D,ESPN 97.7,"Townsquare License, LLC",USA,Sports,,Raiders,,Golden Knights,,
97.9,K250BW,WA,BELLINGHAM,0.25,48.77594444444444,-122.44155555555557,62.0,D,KPUG AM 1170 AND FM 97.9,"SAGA BROADCASTING, LLC",USA,Sports,Mariners,Seahawks,,,,
98.1,K251BH,SD,SIOUX FALLS,0.25,43.503055555555555,-96.57722222222222,200.0,D,ALL SPORTS RADIO,"MIDWEST COMMUNICATIONS, INC.",USA,Sports,,Vikings,,Wild,Sioux Falls,"235,900"
98.1,K251CC,CA,BEAUMONT,0.045,34.036944444444444,-116.96947222222222,48.0,D,SMART TALK 1490,"KMET, LLC",USA,Talk,Angels,Rams,Lakers,,Riverside-San Bernardino,"2,172,100"
98.1,K251CX,SD,MILBANK,0.25,44.849111111111114,-97.08316666666666,53.7,D,POWER 106.3,"PRAIRIE WINDS BROADCASTING, INC.",USA,Classic Rock,,Vikings,,,,
98.3,K252FY,KS,FORT SCOTT,0.25,37.78363888888889,-94.70022222222222,49.0,D,RED DIRT COUNTRY,"FORT SCOTT BROADCASTING COMPANY, INC.",USA,Country,Royals,Chiefs,,,,
98.5,K253AY,OK,NORMAN,0.25,35.21783333333334,-97.41058333333334,53.0,D,98.5 EL PATRON,"THE LOVE STATION, INC.",USA,Regional Mexican,,Cowboys,,,Oklahoma City,"1,307,100"
98.5,K253BP,KS,NICKERSON,0.25,38.04416666666666,-98.0158888888889,91.0,D,,"Eagle Communications, Inc.",USA,News,Royals,Chiefs,,,,
98.5,K253CR,HI,HILO,0.25,19.780833333333337,-155.0875,48.8,D,HILO`S NEWS SPORTS & INFORMATION STATION,NEW WEST BROADCASTING CORPORATION,USA,News,Giants,49ers,,,,
98.7,K254BA,AK,KODIAK,0.25,57.78341666666667,-152.40133333333333,16.0,D,HOT 101.1,"KODIAK ISLAND BROADCASTING CO., INC.",USA,Contemporary Hit Radio,,Seahawks,,,,
98.7,K254CM,MN,WINONA,0.25,44.041916666666665,-91.67986111111112,55.0,D,THE TALK OF WINONA AM 1230/FM 98.7,"LEIGHTON RADIO HOLDINGS, INC.",USA,Talk,Twins,Vikings,Timberwolves,,,
98.7,K254CO,CO,SILT,0.25,39.51163888888889,-107.74977777777778,25.0,D,95.7 THE MONKEY,"MBC GRAND BROADCASTING, INC.",USA,Oldies,,Broncos,Nuggets,Avalanche,,
98.7,K254CR,MO,ST. LOUIS,0.25,38.61311111111111,-90.33594444444444,162.0,D,HOT 98.7,"Audacy License, LLC",USA,Hip Hop,,Chiefs,,,St. Louis,"2,360,800"
98.7,K254CS,HI,KIHEI,0.25,20.705972222222226,-156.26077777777778,14.0,D,98.7 THE VIBE,Akamai Broadcasting of Hawaii LLC,USA,R&B Oldies,Dodgers,49ers,,,,
98.7,K254CW,TX,ALPINE,0.25,30.31913888888889,-103.61844444444444,5.0,D,ROCKIN' THE BIG BEND,"ALPINE RADIO, LLC",USA,Classic Hits,,Cowboys,,,,
98.7,K254DH,TX,CORPUS CHRISTI,0.25,27.784194444444445,-97.45777777777778,79.0,D,1440 KEYS,"MALKAN INTERACTIVE COMMUNICATIONS, LLC",USA,Talk,,Cowboys,,,Corpus Christi,"476,900"
98.9,K255BH,AR,GLENWOOD,0.25,34.31066666666666,-93.53463888888888,91.0,D,CADDO COUNTRY 98.9 AND 670 AM,E Radio Network LLC,USA,Country,,Cowboys,,,,
98.9,K255CZ,MN,RED WING,0.25,44.537194444444445,-92.52241666666669,48.0,D,KCUE 1250 AM & 98.9 FM,"Q MEDIA GROUP, LLC",USA,Country,,Vikings,,,,
99.1,K256DK,AZ,PHOENIX,0.25,33.49263888888889,-111.64066666666668,10.0,D,THE BULL,Rocket Radio Corporation,USA,Country,Diamondbacks,AZCardinals,,,Phoenix,"3,779,500"
99.3,K257DN,WA,BREWSTER,0.25,48.06652777777777,-119.81283333333332,12.0,D,THE BEST COUNTRY,"NORTH CASCADES BROADCASTING COMPANY, INC.",USA,Country,,Seahawks,,,,
99.3,K257GL,CA,PASO ROBLES,0.25,35.656055555555554,-120.68544444444444,52.0,D,KPRL-AM 1230,"NORTH COUNTY COMMUNICATIONS, LLC",USA,Talk,,Raiders,,,San Luis Obispo,"249,500"
99.5,K258CG,CO,RIFLE,0.02,39.51386111111111,-107.74838888888888,8.0,D,YOUR BRAND OF COUNTRY- KMTS,"COLORADO WEST BROADCASTING, INC.",USA,Country,,Broncos,,,,
99.5,K258CY,CA,SANTA MARIA,0.25,34.74163888888889,-120.44680555555556,15.0,D,NEWSTALK 1240,"AGM CALIFORNIA, INC.",USA,News,,Rams,,,Santa Maria-Lompoc,"200,700"
99.7,K259AF,ND,BISMARCK,0.25,46.805527777777776,-100.7851111111111,41.0,D,K-FIRE,iHeartMedia,USA,News,,Vikings,,,Bismarck,"111,900"
99.7,K259CV,ND,DEVILS LAKE,0.25,48.111666666666665,-98.84566666666666,55.0,D,YOUR KIND OF COUNTRY,"DOUBLE Z BROADCASTING, INC.",USA,Country,Twins,Vikings,,,,
99.9,K260BL,AZ,PRESCOTT,0.082,34.49005555555556,-112.53388888888888,12.0,D,KQNA 1130 AM  95.5FM  99.9FM,"PRESCOTT VALLEY BROADCASTING CO., INC.",USA,News,Diamondbacks,AZCardinals,,,,
99.9,K260DA,WY,TORRINGTON,0.25,41.99466666666667,-104.20188888888887,7.0,D,CINCH COUNTRY 1490AM/99.9 FM,"KATH BROADCASTING CO., LLC",USA,Country,,Broncos,,,,
99.9,K260DH,WA,LONGVIEW,0.07,46.18277777777777,-122.95916666666668,53.3,D,KEDO 99.9 FM & 1270 AM,"BICOASTAL MEDIA LICENSES IV, LLC",USA,Talk,,Seahawks,,,,
100.1,K261ET,MO,NEOSHO,0.25,36.90922222222222,-94.46133333333334,105.0,D,FOX SPORTS 99.1 100.1 & 1420 AM,"AMERICAN MEDIA INVESTMENTS, INC.",USA,Sports,,Chiefs,,,Joplin,"152,600"
100.1,K261EV,MN,BEMIDJI,0.25,47.36972222222222,-94.88205555555555,87.0,D,THE BUN 1450 AM,"HBI Radio Bemidji, LLC",USA,Sports,Twins,Vikings,,,,
100.1,K261EW,ND,CARRINGTON,0.25,47.42858333333333,-99.08455555555555,43.0,D,THE CARDINAL,"I3G MEDIA, INC.",USA,Classic Hits,,Vikings,Timberwolves,,,
100.1,K261EZ,TX,COMANCHE,0.25,31.89986111111111,-98.587,35.0,D,COMANCHE COUNTRY 1550-100.1,VILLECOM LLC,USA,Country,Rangers,Cowboys,,,,
100.3,K262AR,MN,WORTHINGTON,0.25,43.62997222222222,-95.67833333333334,126.0,D,THE FAN 730,"ABSOLUTE COMMUNICATIONS II, LLC",USA,Sports,Twins,Vikings,Timberwolves,Wild,,
100.5,K263AZ,NM,HOBBS,0.25,32.72511111111111,-103.15241666666668,89.0,D,EALE 100.5,NOALMARK BROADCASTING CORPORATION,USA,Classic Rock,,Cowboys,,,,
100.7,K264BS,NM,RATON,0.099,36.89252777777778,-104.44194444444445,20.0,D,COYOTE COUNTRY,"PHILLIPS BROADCASTING COMPANY, INC.",USA,Country,,Broncos,,,,
100.7,K264CP,SD,RAPID CITY,0.25,44.06861111111112,-103.25102777777778,106.0,D,NEWS RADIO KOTA1380 AM/100.7 FM,"RIVERFRONT BROADCASTING, LLC",USA,News,,Broncos,,,Rapid City-Spearfish,"147,600"
100.7,K264DE,AZ,RANCHO VISTA,0.075,34.54083333333333,-112.42861111111112,9.0,D,HOMETOWN CATTLE COUNTRY,"CATZ & DAWGS, LLC",USA,Country,Diamondbacks,AZCardinals,,,,
100.7,K264DF,OR,THE DALLES,0.25,45.71177777777778,-121.11675,12.0,D,KOOL COUNTRY'S GREATEST HITS,"Larson-Wynn, Inc.",USA,Country,,Seahawks,Trail Blazers,,,
100.9,K265DV,TX,TEMPLE,0.25,31.111833333333333,-97.29722222222222,88.0,D,ESPN CENTRAL TEXAS BAYLOR,GARY L. MOSS,USA,Sports,Rangers,Texans,,,Killeen-Temple,"369,800"
100.9,K265EM,CO,TRINIDAD,0.08,37.14897222222222,-104.51161111111112,7.0,D,COYOTE COUNTRY,"PHILLIPS BROADCASTING COMPANY, INC.",USA,Country,,Broncos,,,,
101.1,K266AN,IA,ATLANTIC,0.25,41.41722222222222,-95.00444444444445,110.0,D,KJAN AM 1220 - FM 101.1,WIRELESS COMMUNICATIONS CORP.,USA,Variety,Cardinals,Chiefs,,,,
101.1,K266BD,CA,CARMEL VALLEY,0.099,36.55247222222222,-121.78911111111113,55.0,D,POWER TALK 1460AM AND 101.1 FM,iHeartMedia,USA,News,,49ers,,,Monterey-Salinas-Santa Cruz,"599,300"
101.1,K266CE,CO,GRAND JUNCTION,0.099,39.06636111111111,-108.7453888888889,33.0,D,THE TEAM - SPORTS 1340,"MBC GRAND BROADCASTING, INC.",USA,Sports,Rockies,Broncos,Nuggets,Avalanche,,
101.1,K266CG,CA,BAKERSFIELD,0.25,35.47244444444445,-119.02872222222224,58.0,D,SMART TALK 1230,"AGM CALIFORNIA, INC.",USA,Talk,,Raiders,,,Bakersfield,"667,600"
101.1,K266CM,MN,SUNBURG,0.25,45.37052777777778,-95.14141666666669,96.0,D,NEWSTALK 1340 96.3 KWLM,Lakeland Media LLC,USA,News,,Vikings,Timberwolves,,,
101.3,K267AI,TX,MOODY,0.25,31.537583333333338,-97.0924722222222,126.0,D,104.9 SHOOTER FM,GARY L. MOSS,USA,Country,,Cowboys,,,Waco,"218,700"
101.3,K267CT,WA,SEQUIM,0.25,48.12591666666667,-123.1171111111111,41.0,D,NEWSRADIO KONP 1450AM/101.7FM/101.3FM,"RADIO PACIFIC, INC.",USA,News,Mariners,Seahawks,,Kraken,,
101.3,K267CV,WA,YAKIMA,0.25,46.532777777777774,-120.505,39.0,D,NEWSTALK KIT,"Townsquare License, LLC",USA,News,,Seahawks,,,,
101.7,K269FX,WA,PORT ANGELES,0.06,48.09869444444445,-123.40630555555556,58.0,D,NEWSRADIO KONP 1450AM/101.7FM/101.3FM,"RADIO PACIFIC, INC.",USA,News,Mariners,Seahawks,,Kraken,,
101.7,K269GY,CA,SAN LUIS OBISPO,0.25,35.36108333333333,-120.65683333333334,20.0,D,ESPN RADIO 1280,Rip Curl Broadcasting LLC,USA,Sports,Dodgers,Rams,Lakers,,San Luis Obispo,"249,500"
101.9,K270AL,CO,GRANBY,0.25,40.03997222222222,-105.93697222222222,55.0,D,COLORADO`S SKI COUNTRY 930 AM AND 101.9 FM,"ALWAYSMOUNTAINTIME, LLC",USA,Country,,Broncos,,,,
102.1,K271AH,WA,MOUNT VERNON,0.25,48.43869444444445,-122.34569444444443,35.0,D,KEEP YOUR KAPS ON,"J & J BROADCASTING, INC.",USA,Country,,Seahawks,,Kraken,,
102.1,K271CW,SD,YANKTON,0.25,42.874972222222226,-97.41977777777778,53.0,D,,"RIVERFRONT BROADCASTING, LLC",USA,Adult Contemporary,,Chiefs,,,,
102.3,K272FV,AK,SITKA,0.25,57.05738888888889,-135.33591666666666,31.0,D,THE SOUND OF SITKA,BTC USA Holdings Management Inc.,USA,Adult Contemporary,Mariners,Seahawks,,,,
102.3,K272FZ,SD,SIOUX FALLS,0.25,43.47997222222222,-96.68505555555556,120.0,D,ESPN 102.3 FM AM 1000,"Townsquare License, LLC",USA,Sports,Twins,Packers,,,Sioux Falls,"235,900"
102.3,K272GC,HI,HONOLULU,0.099,21.332,-157.89097222222222,6.4,D,NBC SPORTS RADIO AM 1500,"BLOW UP, LLC",USA,Sports,Yankees,49ers,,,Honolulu,"849,600"
102.5,K273BS,AZ,SHOW LOW,0.095,34.130583333333334,-109.94786111111112,11.0,D,I TALK 106 POINT 7,WSK FAMILY CREDIT SHELTER TRUST UTA,USA,Talk,Diamondbacks,AZCardinals,,,,
102.5,K273CZ,CO,PAGOSA SPRINGS,0.2,37.19222222222222,-107.09919444444444,6.0,D,THE WOLF,"WOLF CREEK BROADCASTING, LLC",USA,Country,,Broncos,,,,
102.7,K274CY,MT,WHITEFISH,0.25,48.51161111111111,-114.3715,11.0,D,SPORTS RADIO 1240AM 102.7FM,"BEE BROADCASTING, INC.",USA,Sports,Mariners,Seahawks,,,,
103.1,K276GU,CO,GREELEY,0.05,40.365833333333335,-104.73333333333332,84.0,D,NEWS TALK,"MUSIC VENTURES, LLC, DBA BROADCAST MEDIA LLC",USA,News,Rockies,Broncos,,,Ft. Collins-Greeley,"531,500"
103.3,K277CA,NE,LINCOLN,0.25,40.81944444444445,-96.65891666666668,100.0,D,MIX 103.3,Alpha 3E Licensee LLC,USA,Adult Hits,,Chiefs,,,Lincoln,"280,500"
103.3,K277CZ,WA,SHELTON,0.25,47.13869444444445,-123.14097222222225,16.0,D,KMAS 1030 AM & 103.3 FM,Ephrata Radio LLC,USA,News,Mariners,Seahawks,,,,
103.3,K277DQ,LA,LAFAYETTE,0.25,30.224916666666665,-92.05872222222222,30.0,D,THE GOAT,"Townsquare Media of Lafayette, LLC",USA,Sports,,Saints,,,Lafayette,"480,200"
103.5,K278AA,AZ,LAKE HAVASU CITY,0.049,34.44777777777777,-114.3702222222222,18.0,D,SUPER COUNTRY 100.1,TOWER COMMUNICATIONS,USA,Country,,AZCardinals,,,,
103.5,K278BP,MN,COTTAGE GROVE,0.175,44.976083333333335,-93.27244444444445,253.0,D,TWIN CITIES NEWSTALK 1130,iHeartMedia,USA,Talk,,Vikings,,,Minneapolis-Saint Paul,
103.5,K278CJ,WY,BUFFALO,0.25,44.34663888888889,-106.72505555555556,20.0,D,CLASSIC HIT COUNTRY,"Legend Communications of Wyoming, LLC",USA,Country,,Broncos,,,,
