frequency,callsign,state,city,erp,lat,lon,hagl,class,slogan,owner,country,new_format,mlb,nfl,nba,nhl,market,population
107.1,CJCS-FM,ON,Stratford,4.0,43.364444444444445,-80.96055555555556,61.0,A,107.1 CJCS-FM,Vista Radio Ltd                         ,CAN,Classic Hits,Blue Jays,,,,,
90.5,CJMB-FM,ON,Peterborough,0.175,44.29388888888889,-78.35499999999999,52.0,A1,FREQ,My Broadcasting Corporation             ,CAN,Rock,Blue Jays,,,,,
95.7,CJNI-FM,NS,Halifax,65.0,44.65083333333333,-63.65694444444444,207.0,C1,CITY NEWS 957,Rogers Media Inc                        ,CAN,News,Blue Jays,,,,,
101.7,CKER-FM,AB,Edmonton,100.0,53.53194444444444,-113.78138888888888,256.0,C,CONNECT FM,Akash Broadcasting Inc.                 ,CAN,Ethnic,Blue Jays,,,,,
92.1,K221GU,MN,CROOKSTON,0.25,47.93136111111111,-97.04313888888888,55.0,D,KROX 105.7 FM & 1260 AM,GOPHER COMMUNICATIONS COMPANY,USA,Adult Contemporary,Twins,Vikings,Timberwolves,Wild,Grand Forks,"78,200"
92.3,K222CT,MO,SPRINGFIELD,0.25,37.21033333333334,-93.27213888888888,103.0,D,KICK 92.3,"VISION COMMUNICATIONS, INC.",USA,Talk,Royals,,,,"Springfield, MO","367,800"
92.3,K222DC,TX,WACO,0.25,31.537583333333338,-97.0924722222222,126.0,D,ESPN CENTRAL TEXAS BAYLOR,"M&M Broadcasters, Ltd., Debtor-in-Possession",USA,Sports,Rangers,Cowboys,,,Waco,"218,700"
92.3,K222DM,KS,LIBERAL,0.15,37.05302777777778,-100.941,26.0,D,FULL SERVICE 1430,"SEWARD COUNTY BROADCASTING CO., INC.",USA,Talk,Royals,,,,,
92.3,K222DP,KS,LARNED,0.25,38.165,-99.10166666666666,83.0,D,"LARNED’S NEWS, SPORTS AND CLASSIC HITS","AD ASTRA PER ASPERA BROADCASTING, INC",USA,Classic Hits,Royals,,,,,
92.7,K224FQ,KS,COFFEYVILLE,0.04,37.03633333333333,-95.61955555555556,7.0,D,KGGF NEWS RADIO 690 AM,"SEK MEDIA, LLC",USA,News,Royals,Chiefs,,,,
92.9,K225CJ,WA,WALLA WALLA,0.115,45.989555555555555,-118.17633333333332,38.0,D,KGDC RADIO,"TWO HEARTS COMMUNICATIONS, LLC",USA,News,Mariners,,,,,
92.9,K225DF,CA,NEEDLES,0.25,35.098083333333335,-114.52630555555557,31.0,D,K-TOX 13-40 AND 104.1,"RUBIN BROADCASTING, INC.",USA,Talk,Angels,,,Golden Knights,,
93.1,K226CA,MN,DETROIT LAKES,0.25,46.83719444444445,-95.8381111111111,91.0,D,KDLM-AM 1340 AM - 93.1 FM - 96.9 FM,"LEIGHTON ENTERPRISES, INC.",USA,Classic Hits,Twins,Vikings,Timberwolves,Wild,,
93.1,K226CV,MN,GRAND RAPIDS,0.25,47.33938888888889,-93.39686111111112,125.0,D,ALL CLASSICS ALL THE TIME AM 1320 - 93.1 FM,Rapids Radio LLC,USA,Oldies,Twins,,Timberwolves,Wild,,
93.1,K226DA,CO,YUMA,0.25,40.02444444444444,-102.66666666666669,84.0,D,FARM RADIO,NORTHEAST COLORADO BROADCASTING LLC,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
93.3,K227BU,WY,DOUGLAS,0.15,42.7605,-105.40247222222224,11.0,D,"CLASSICS 93.3FM AM1470, KKTY","DOUGLAS BROADCASTING, INC.",USA,Classic Hits,Rockies,Broncos,,,,
93.3,K227CQ,OK,BARTLESVILLE,0.25,36.73452777777778,-95.85497222222222,120.0,D,KWON AM 1400 FM 93.3,"KCD ENTERPRISES, INC.",USA,Talk,Cardinals,Cowboys,,,,
93.3,K227CX,KS,MANHATTAN,0.25,39.22611111111112,-96.61694444444444,107.0,D,NEWS-TALK 1350,"MANHATTAN BROADCASTING COMPANY, INC.",USA,News,Royals,Chiefs,,,Salina-Manhattan,
93.3,K227DF,MN,THIEF RIVER FALLS,0.25,48.129694444444446,-96.18669444444444,52.0,D,THE INFORMATION STATION,"IOWA CITY BROADCASTING COMPANY, INC.",USA,Talk,Twins,,Timberwolves,,,
93.3,K227DO,IA,KEOKUK,0.25,40.380833333333335,-91.3522222222222,100.0,D,93.3 & 1310 KOKX,"KEOKUK BROADCASTING, INC.",USA,Country,Cardinals,,,,,
93.5,K228FZ,CO,STERLING,0.25,40.5325,-103.12327777777776,52.0,D,FARM RADIO,NORTHEAST COLORADO BROADCASTING LLC,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
93.7,K229CW,KS,WAMEGO,0.25,39.21080555555556,-96.35275,58.0,D,NEWS-TALK 1350,"MANHATTAN BROADCASTING COMPANY, INC.",USA,News,Royals,Chiefs,,,,
93.7,K229DI,OR,Corvallis,0.12,44.59377777777778,-123.2261388888889,52.0,D,JOE RADIO AM 1240,"Bicoastal Media Licenses V, LLC",USA,Talk,Mariners,Raiders,,,,
93.7,K229DK,TX,COLLEGE STATION,0.25,30.687833333333337,-96.42566666666669,137.0,D,THE ZONE 1150 AM 93.7 FM,BRYAN BROADCASTING LICENSE CORPORATION,USA,Sports,Astros,Texans,,,Bryan-College Station,"218,900"
93.9,K230BS,TX,STEPHENVILLE,0.25,32.18311111111111,-98.28711111111112,131.0,D,FIESTA 1510/93.9 FM,VILLECOM LLC,USA,Regional Mexican,Rangers,,,,,
93.9,K230CD,CO,BURLINGTON,0.25,39.29472222222222,-102.26083333333334,75.0,D,THE PEOPLE'S CHOICE,"KNAB, INC.",USA,Adult Standards,Rockies,Broncos,,,,
94.1,K231BM,MO,POPLAR BLUFF,0.25,36.766444444444446,-90.48122222222224,61.0,D,THE STORM 97.5,EAGLE BLUFF ENTERPRISES,USA,Country,Cardinals,,,,,
94.1,K231BQ,CO,GOLDEN,0.25,39.73302777777778,-105.23719444444444,22.0,D,KOA NEWS RADIO 850 AM AND 94.1 FM,iHeartMedia,USA,News,Rockies,Broncos,,,Denver-Boulder,"2,843,100"
94.1,K231CV,ND,FARGO,0.25,46.819138888888894,-96.76591666666668,94.0,D,THE MIGHTY 790 AM/94.1 FM/104.7 FM,"MIDWEST COMMUNICATIONS, INC.",USA,Talk,Twins,Vikings,,Wild,Fargo-Moorhead,"216,700"
94.3,K232AD,CO,ROARING FORK,0.034,39.423027777777776,-107.3758611111111,21.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
94.3,K232EI,AZ,LAKE HAVASU CITY,0.25,34.55,-114.19466666666668,6.0,D,SPORTS 980,,USA,Sports,Diamondbacks,AZCardinals,Suns,,,
94.3,K232FH,MN,BRECKENRIDGE,0.25,46.263305555555554,-96.60897222222222,19.0,D,THE VOICE OF THE VALLEY,"I3G MEDIA, LLC",USA,Country,Twins,,,,,
94.3,K232FJ,KS,HAYS,0.25,38.92222222222222,-99.3536111111111,139.0,D,1400 KAYS,"Eagle Communications, Inc.",USA,Oldies,Royals,,,,,
94.5,K233CO,NE,OMAHA,0.25,41.25333333333333,-96.11919444444445,73.0,D,BOOMER RADIO,"HICKORY RADIO, LLC",USA,Oldies,Cubs,,,,Omaha-Council Bluffs,"748,200"
94.5,K233DB,TX,SAN ANTONIO,0.25,29.44161111111111,-98.50641666666668,137.0,D,WE 94.5,Alpha Media Licensee LLC,USA,Hip Hop,Rangers,Cowboys,,,San Antonio,"2,212,700"
94.5,K233DL,MN,ORTONVILLE,0.25,45.349694444444445,-96.45255555555556,90.0,D,,"PRAIRIE WINDS BROADCASTING, INC.",USA,Country,Twins,,,,,
94.7,K234CQ,MN,STAPLES,0.25,46.39525,-94.96558333333334,94.0,D,,"De La Hunt Media, Inc.",USA,Adult Contemporary,Twins,,,,,
94.7,K234CY,LA,ALEXANDRIA,0.25,31.306944444444444,-92.40333333333334,160.0,D,ESPN 1410,"CENLA BROADCASTING LICENSING COMPANY, LLC",USA,Sports,Astros,,Pelicans,,,
94.7,K234DB,MN,OWATONNA,0.25,44.073861111111114,-93.18022222222224,61.0,D,AM 1390 KRFO,"Townsquare License, LLC",USA,Oldies,Twins,,,,,
94.9,K235CE,AR,HARRISON,0.25,36.24313888888889,-93.1121111111111,84.0,D,,"OZARK MOUNTAIN MEDIA GROUP, LLC",USA,Country,Cardinals,,,,,
94.9,K235CZ,TX,LAMESA,0.25,32.7075,-101.9363888888889,76.0,D,KPET 105.1 FM & 690 AM,DCB LICENSE SUB LLC,USA,Country,Rangers,,,,,
95.1,K236BH,AZ,KINGMAN,0.01,35.11027777777778,-113.8827222222222,9.0,D,ROUTE 66 GOOD TIME OLDIES KZKE,MATT KRICK,USA,Oldies,Diamondbacks,,,,,
95.1,K236CF,IA,MUSCATINE,0.25,41.44280555555555,-91.07597222222222,80.0,D,VOICE OF MUSCATINE,VMPP LLC,USA,News,White Sox,,,,,
95.1,K236CM,TX,CORPUS CHRISTI,0.25,27.76975,-97.44886111111111,130.0,D,SPORTSRADIO CORPUS CHRISTI 1230,"Dynamic Media, LLC",USA,Sports,Astros,Texans,,,Corpus Christi,"476,900"
95.1,K236CO,MN,NORTHFIELD,0.25,44.48663888888889,-93.1055,87.0,D,THE ONE 95.1 FM - 1080 AM,"R.R. Larson & Associates, LLC",USA,Variety,Twins,,Timberwolves,,Minneapolis-Saint Paul,
95.1,K236CR,HI,HONOLULU,0.25,21.332666666666665,-157.8150277777778,27.0,D,"KGU AM, K236CR HONOLULU IS THE HAWAII SPORTS RADIO NETWORK","SALEM MEDIA OF HAWAII, INC.",USA,Sports,Mariners,,Clippers,,Honolulu,"849,600"
95.1,K236CT,OK,PAWHUSKA,0.25,36.654222222222224,-96.34277777777775,82.0,D,KWON AM 1400 FM 93.3,"POTTER RADIO, LLC",USA,Talk,Cardinals,Cowboys,,,Tulsa,"839,600"
95.1,K236CV,IA,CARROLL,0.198,42.04913888888888,-94.88444444444444,60.0,D,KCIM 1380 AM,CARROLL BROADCASTING COMPANY,USA,Classic Hits,Cubs,,,,,
95.3,K237HF,MO,ST. JOSEPH,0.25,39.68083333333333,-94.78,145.0,D,680 KFEQ,"Eagle Communications, Inc.",USA,Talk,Royals,Chiefs,,,,
95.5,K238AE,CA,CLEARLAKE,0.16,39.04877777777778,-122.76830555555556,17.0,D,THE COUNTRY STATION,"BICOASTAL MEDIA LICENSES, LLC",USA,Country,Athletics,,,,,
95.5,K238CB,AZ,PRESCOTT,0.25,34.687416666666664,-112.1177222222222,25.0,D,KQNA 1130 AM  95.5FM  99.9FM,"ITM, LLC",USA,News,Diamondbacks,AZCardinals,,,,
95.5,K238CK,KS,HOISINGTON,0.25,38.362611111111114,-98.7641388888889,47.0,D,1590 KVGB AND 97-7 FM,"Eagle Communications, Inc.",USA,Talk,Royals,,,,,
95.7,K239BG,ND,GRAND FORKS,0.25,47.93136111111111,-97.04313888888888,64.0,D,KNOX NEWS RADIO 1310 AM/107.9 FM/103.3 FM,"LEIGHTON ENTERPRISES, INC.",USA,Talk,Twins,,Timberwolves,,Grand Forks,"78,200"
95.7,K239CU,MO,SALEM,0.25,37.625416666666666,-91.53483333333332,59.3,D,YOUR OZARK INFORMATION SOURCE,KSMO Media LLC,USA,News,Cardinals,,,Blues,,
95.9,K240AP,ID,PIERCE,0.045,46.49155555555556,-115.79263888888887,-5.69,D,CLEARWATER COUNTRY,"NELLY BROADCASTING IDAHO, LLC",USA,Country,Mariners,,,,,
96.1,K241CK,MO,CAPE GIRARDEAU,0.25,37.36255555555556,-89.52202777777778,185.0,D,B 97.9,"WITHERS BROADCASTING COMPANY OF SOUTHEAST MISSOURI, LLC",USA,Country,Cardinals,,,,,
96.1,K241CY,AR,STUTTGART,0.25,34.43122222222222,-91.43569444444444,60.0,D,OLDIES 102.7 AND 96.1 AND KWAK AM 1240,"ARKANSAS COUNTY BROADCASTERS, INC.",USA,Oldies,Cardinals,,,,,
96.1,K241DE,MN,GLENCOE,0.25,44.778305555555555,-94.12775,55.0,D,CLASSIC HIT COUNTRY,"IOWA CITY BROADCASTING COMPANY, INC.",USA,Country,Twins,Vikings,,,,
96.3,K242AD,CA,UKIAH,0.25,39.11655555555556,-123.2325,12.0,D,THE COUNTRY STATION,"BICOASTAL MEDIA LICENSES, LLC",USA,Country,Athletics,,,,,
96.3,K242AV,CO,THOMASVILLE,0.01,39.35330555555556,-106.68391666666668,8.0,D,,PITKIN COUNTY TRANSLATOR DEPARTMENT,USA,Talk,Rockies,Broncos,Nuggets,Avalanche,,
96.3,K242AY,MN,WALKER,0.25,47.078833333333336,-94.59055555555555,74.0,D,,"De La Hunt Media, Inc.",USA,Adult Contemporary,Twins,,,,,
96.3,K242BC,TX,PARIS,0.25,33.63538888888889,-95.55411111111113,50.0,D,CLASSIC COUNTRY 1490AM - 96.3 FM,"EAST TEXAS BROADCASTING, INC.",USA,Country,Rangers,,,,,
96.3,K242CT,MO,COLUMBIA,0.25,38.95530555555556,-92.27241666666669,115.0,D,EAGLE 93.9,"ZIMMER RADIO OF MID-MISSOURI, INC.",USA,Talk,Cardinals,,,,"Columbia, MO","160,200"
96.3,K242CZ,ND,VALLEY CITY,0.25,46.93525,-98.01202777777776,33.0,D,,"I3G MEDIA, INC.",USA,Country,Twins,Vikings,Timberwolves,,,
96.5,K243BT,CA,CLEARLAKE,0.06,39.04877777777778,-122.76830555555556,14.0,D,THE COUNTRY STATION,"BICOASTAL MEDIA LICENSES, LLC",USA,Country,Athletics,,,,,
96.7,K244AG,HI,MAUI,0.099,20.706138888888887,-156.2608611111111,27.4,D,KAOI: THE TALK OF MAUI,Akamai Broadcasting of Hawaii LLC,USA,Talk,Giants,49ers,,,,
96.7,K244FM,WI,LA CROSSE,0.25,43.80636111111111,-91.36763888888888,157.0,D,WKTY SPORTSRADIO,"FAMILY RADIO, INC.",USA,Sports,Brewers,Packers,Bucks,,,
96.7,K244FQ,IA,ELKADER,0.25,42.884972222222224,-91.31986111111112,65.0,D,TODAY'S HITS AND YESTERDAY'S FAVORITES,DESIGN HOMES,USA,Adult Contemporary,Cubs,,,,,
96.9,K245BL,CA,DESERT CENTER,0.01,33.65613888888889,-115.45330555555556,10.0,D,SPORTS 980,"ADVANCE MINISTRIES, INC. D/B/A NEW LIFE CHRISTIAN SCHOOL",USA,Sports,Diamondbacks,AZCardinals,Suns,,,
96.9,K245BQ,KS,EMPORIA,0.25,38.38613888888889,-96.17694444444444,73.0,D,LIVE & LOCAL,"EMPORIA'S RADIO STATIONS, INC.",USA,Adult Contemporary,Royals,,,,,
96.9,K245BW,TX,MARSHALL,0.205,32.56375,-94.35213888888887,117.0,D,ESPN RADIO 1450,"HANSZEN BROADCAST GROUP, INC.",USA,Sports,Astros,,Mavericks,,,
96.9,K245CU,MN,DETROIT LAKES,0.25,46.721916666666665,-95.84394444444445,122.0,D,KDLM-AM 1340 AM - 93.1 FM - 96.9 FM,"LEIGHTON ENTERPRISES, INC.",USA,Classic Hits,Twins,Vikings,,Wild,,
96.9,K245CX,MN,ROCHESTER,0.25,44.018972222222224,-92.46575,55.0,D,NEWS TALK 1340,"Townsquare License, LLC",USA,Talk,Twins,,,,"Rochester, MN","173,400"
96.9,K245DA,SD,YANKTON,0.25,42.91277777777778,-97.31644444444444,279.0,D,WNAX RADIO 570,"SAGA COMMUNICATIONS OF SOUTH DAKOTA, LLC",USA,News,Twins,Vikings,,,,
97.1,K246CW,MN,FAIRMONT,0.25,43.62916666666667,-94.48361111111112,97.0,D,AG-COUNTRY 1370 AM,"CITY OF LAKES MEDIA, INC.",USA,Country,Twins,,,Wild,,
97.3,K247AU,CO,DURANGO,0.023,37.26277777777778,-107.89644444444446,15.0,D,ESPN 930AM 97.3FM 106.3FM,FOUR CORNERS BROADCASTING LLC,USA,Sports,Rockies,,Nuggets,,,
97.3,K247CU,MN,NEW ULM,0.25,44.26497222222222,-94.43080555555557,98.0,D,KNUJ AM 860 + 97.3,"INGSTAD BROTHERS BROADCASTING, LLC",USA,Talk,Twins,,,Wild,,
97.3,K247CW,TX,BOWIE,0.25,33.58572222222222,-97.80752777777778,53.0,D,OLDIES RADIO 1410,"HENDERSON BROADCASTING COMPANY, L.P.",USA,Classic Hits,Rangers,,,,,
97.5,K248BP,MO,OSAGE BEACH,0.15,38.20113888888889,-92.80102777777778,152.0,D,KRMS 1150AM-97.5FM- 103.3FM,"VIPER COMMUNICATIONS, INC.",USA,Talk,Royals,,,,,
97.5,K248CX,NE,MCCOOK,0.25,40.212500000000006,-100.64933333333336,8.0,D,BIG TALKER 1300 KBRL,"ARMADA MEDIA - MCCOOK, INC.",USA,Talk,Royals,,,,,
97.5,K248CY,KS,WICHITA,0.25,37.71308333333334,-97.24783333333332,122.0,D,SPORTS RADIO KFH 1240 AM/97.5 FM,"Audacy License, LLC",USA,Sports,Royals,,,,Wichita,"527,700"
97.5,K248CZ,WY,CHEYENNE,0.25,41.13580555555556,-104.80247222222222,28.0,D,,"Montgomery Broadcasting, LLC",USA,Sports,Rockies,Broncos,,,Cheyenne,"85,600"
97.5,K248DE,TX,AMARILLO,0.25,35.20755555555556,-101.83852777777776,127.0,D,"AMARILLO’S NEWS, TALK AND SPORTS",Alpha Media Licensee LLC,USA,News,Rangers,Cowboys,,,Amarillo,"255,400"
97.9,K250BW,WA,BELLINGHAM,0.25,48.77594444444444,-122.44155555555557,62.0,D,KPUG AM 1170 AND FM 97.9,"SAGA BROADCASTING, LLC",USA,Sports,Mariners,Seahawks,,,,
98.1,K251BM,KS,RUSSELL,0.25,38.90611111111111,-98.86119444444444,117.0,D,RUSSELL RADIO 990AM/98.1FM,"WHITE COMMUNICATIONS, L.L.C.",USA,Country,Royals,,,,,
98.1,K251CB,TX,VICTORIA,0.25,28.82886111111111,-97.00886111111112,52.0,D,VICTORIA NEWS NETWORK,"VICTORIA RADIOWORKS, LLC",USA,Talk,Astros,,,,,
98.1,K251CC,CA,BEAUMONT,0.045,34.036944444444444,-116.96947222222222,48.0,D,SMART TALK 1490,"KMET, LLC",USA,Talk,Angels,Rams,Lakers,,Riverside-San Bernardino,"2,172,100"
98.1,K251CF,CA,SANTA CLARITA,0.1,34.42611111111111,-118.52661111111112,12.0,D,KHTS AM 1220-FM 98.1,"JERI LYN BROADCASTING, INC.",USA,Talk,Dodgers,,,,Los Angeles,"11,369,600"
98.3,K252EY,KS,CONCORDIA,0.25,39.566944444444445,-97.69113888888889,113.0,D,CONCORDIA RADIO 1390 AM/98.3 FM,"WHITE COMMUNICATIONS, LLC",USA,Oldies,Royals,,,,,
98.3,K252FM,NM,GALLUP SOUTH,0.25,35.60613888888889,-108.69119444444443,68.0,D,ROCKIN OLDIES 1230/98.3,"MILLENNIUM MEDIA, INC.",USA,Oldies,Dodgers,,Lakers,,,
98.3,K252FY,KS,FORT SCOTT,0.25,37.78363888888889,-94.70022222222222,49.0,D,RED DIRT COUNTRY,"FORT SCOTT BROADCASTING COMPANY, INC.",USA,Country,Royals,Chiefs,,,,
98.5,K253BP,KS,NICKERSON,0.25,38.04416666666666,-98.0158888888889,91.0,D,,"Eagle Communications, Inc.",USA,News,Royals,Chiefs,,,,
98.5,K253CE,TX,HENDERSON,0.25,32.12683333333334,-94.79938888888888,151.0,D,KWRD 1470 AM,"Zula Com, LLC",USA,Country,Rangers,,,,,
98.5,K253CR,HI,HILO,0.25,19.780833333333337,-155.0875,48.8,D,HILO`S NEWS SPORTS & INFORMATION STATION,NEW WEST BROADCASTING CORPORATION,USA,News,Giants,49ers,,,,
98.7,K254CM,MN,WINONA,0.25,44.041916666666665,-91.67986111111112,55.0,D,THE TALK OF WINONA AM 1230/FM 98.7,"LEIGHTON RADIO HOLDINGS, INC.",USA,Talk,Twins,Vikings,Timberwolves,,,
98.7,K254CS,HI,KIHEI,0.25,20.705972222222226,-156.26077777777778,14.0,D,98.7 THE VIBE,Akamai Broadcasting of Hawaii LLC,USA,R&B Oldies,Dodgers,49ers,,,,
98.7,K254DE,MO,BOONVILLE,0.23,38.94558333333333,-92.77075,53.0,D,,"BILLINGS BROADCASTING, LLC",USA,Country,Royals,,,,,
98.7,K254DT,MN,MANKATO,0.25,44.1275,-94.03444444444445,145.0,D,KTOE 1420 - 102.7 FM,"SUBARCTIC MEDIA, LLC",USA,Talk,Twins,,,,,
98.9,K255AR,TX,MADISONVILLE,0.25,30.965444444444444,-95.89772222222224,61.0,D,KMVL 1220AM & 98.9 FM,LEON HUNT,USA,Adult Standards,Astros,,,,,
98.9,K255DK,KS,MCPHERSON,0.25,38.33866666666667,-97.66836111111112,72.0,D,"MCPHERSON’S NEWS, SPORTS AND CLASSIC HITS","Ad Astra per Aspera Broadcasting, Inc.",USA,News,Royals,,,,Salina-Manhattan,"194,900"
99.1,K256CP,OK,BARTLESVILLE,0.25,36.628416666666666,-96.19083333333332,150.0,D,THE SPORTS ANIMAL 1500AM 99.1FM,"POTTER RADIO, LLC",USA,Sports,Cardinals,,Thunder,,Tulsa,"839,600"
99.1,K256CU,CA,PALM SPRINGS,0.054,33.86530555555556,-116.43694444444444,7.0,D,KGX REAL TALK,"Ivox Radio, LLC",USA,News,Padres,,,,Palm Springs,"383,500"
99.1,K256DK,AZ,PHOENIX,0.25,33.49263888888889,-111.64066666666668,10.0,D,THE BULL,Rocket Radio Corporation,USA,Country,Diamondbacks,AZCardinals,,,Phoenix,"3,779,500"
99.3,K257DA,OK,NORMAN,0.25,35.21783333333334,-97.41058333333334,53.0,D,THE REF,"Metro Radio Group, LLC",USA,Sports,Cardinals,,,,Oklahoma City,"1,307,100"
99.3,K257GM,KS,IOLA,0.25,37.90069444444444,-95.39891666666668,70.0,D,"IOLA'S NEWS, SPORTS AND CLASSIC HITS","Ad Astra per Aspera Broadcasting, Inc.",USA,Classic Hits,Royals,,,,,
99.7,K259BF,MO,KIRKSVILLE,0.25,40.18780555555555,-92.52575,100.0,D,"KIRX 1450 AM, 99.7 FM GOOD TIME OLDIES","KIRX, INC",USA,Oldies,Cardinals,,,,,
99.7,K259CV,ND,DEVILS LAKE,0.25,48.111666666666665,-98.84566666666666,55.0,D,YOUR KIND OF COUNTRY,"DOUBLE Z BROADCASTING, INC.",USA,Country,Twins,Vikings,,,,
99.9,K260BL,AZ,PRESCOTT,0.082,34.49005555555556,-112.53388888888888,12.0,D,KQNA 1130 AM  95.5FM  99.9FM,"PRESCOTT VALLEY BROADCASTING CO., INC.",USA,News,Diamondbacks,AZCardinals,,,,
99.9,K260CR,OK,SAPULA,0.25,36.04313888888889,-95.95333333333332,212.0,D,THE SPORTS ANIMAL TULSA,"KXOJ, INC.",USA,Sports,Rangers,,Thunder,,Tulsa,"839,600"
99.9,K260DF,KS,CHANUTE,0.25,37.68838888888889,-95.47025,52.0,D,MY COUNTRY 99.9 FM/1460 AM,"MY TOWN MEDIA, INC.",USA,Country,Royals,,,,,
99.9,K260DP,MO,NEVADA,0.25,37.86030555555555,-94.38188888888888,87.0,D,SUNNY 99.9,"HARBIT COMMUNICATIONS, INC.",USA,Adult Contemporary,Cardinals,,,,,
100.1,K261EU,CO,MONTROSE,0.25,38.46888888888889,-107.88533333333334,11.0,D,THE PLANET,"PROFESSIONAL ANTENNA, TOWER AND TRANSLATOR SERVICE (PATTS)",USA,Adult Alternative,Rockies,,,,,
100.1,K261EV,MN,BEMIDJI,0.25,47.36972222222222,-94.88205555555555,87.0,D,THE BUN 1450 AM,"HBI Radio Bemidji, LLC",USA,Sports,Twins,Vikings,,,,
100.1,K261EZ,TX,COMANCHE,0.25,31.89986111111111,-98.587,35.0,D,COMANCHE COUNTRY 1550-100.1,VILLECOM LLC,USA,Country,Rangers,Cowboys,,,,
100.3,K262AQ,CO,COLORADO SPRINGS,0.075,38.89608333333333,-104.79886111111112,8.0,D,KSPK 102.3 AND 100.3 FM,MICHAEL BALDAUF,USA,Country,Rockies,,,,Colorado Springs,"622,800"
100.3,K262AR,MN,WORTHINGTON,0.25,43.62997222222222,-95.67833333333334,126.0,D,THE FAN 730,"ABSOLUTE COMMUNICATIONS II, LLC",USA,Sports,Twins,Vikings,Timberwolves,Wild,,
100.5,K263BR,MN,PARK RAPIDS,0.25,46.92830555555555,-95.00641666666668,135.0,D,CLEAR CHANNEL 870-COUNTRY LOVIN',"De La Hunt Media, Inc.",USA,Country,Twins,,,,,
100.7,K264AN,TX,LUBBOCK,0.099,33.50230555555556,-101.87266666666666,210.0,D,100.7 THE SCORE,"RAMAR COMMUNICATIONS, INC",USA,Sports,Rangers,,,,Lubbock,"267,800"
100.7,K264DE,AZ,RANCHO VISTA,0.075,34.54083333333333,-112.42861111111112,9.0,D,HOMETOWN CATTLE COUNTRY,"CATZ & DAWGS, LLC",USA,Country,Diamondbacks,AZCardinals,,,,
100.9,K265BT,CA,ARCATA,0.25,40.72652777777778,-123.97533333333334,25.9,D,THUNDER COUNTRY,"EUREKA BROADCASTING CO., INC.",USA,Country,Giants,,,,,
100.9,K265DB,CA,FORT BRAGG,0.25,39.46486111111111,-123.75888888888888,20.0,D,THE COUNTRY STATION,"BICOASTAL MEDIA LICENSES, LLC",USA,Country,Athletics,,,,,
100.9,K265DV,TX,TEMPLE,0.25,31.111833333333333,-97.29722222222222,88.0,D,ESPN CENTRAL TEXAS BAYLOR,GARY L. MOSS,USA,Sports,Rangers,Texans,,,Killeen-Temple,"369,800"
100.9,K265FE,OK,SHAWNEE,0.15,35.38227777777778,-97.01586111111112,113.0,D,KGFF 100.9/1450,CITIZEN POTAWATOMI NATION,USA,Classic Hits,Cardinals,,,,Oklahoma City,"1,307,100"
101.1,K266AN,IA,ATLANTIC,0.25,41.41722222222222,-95.00444444444445,110.0,D,KJAN AM 1220 - FM 101.1,WIRELESS COMMUNICATIONS CORP.,USA,Variety,Cardinals,Chiefs,,,,
101.1,K266CE,CO,GRAND JUNCTION,0.099,39.06636111111111,-108.7453888888889,33.0,D,THE TEAM - SPORTS 1340,"MBC GRAND BROADCASTING, INC.",USA,Sports,Rockies,Broncos,Nuggets,Avalanche,,
101.3,K267BQ,CO,MONTE VISTA,0.25,37.60277777777778,-106.15002777777778,55.0,D,FOX SPORTS 1240 AM - 101.3 FM,"Buffalo Broadcasting of Colorado, LLC",USA,Sports,Rockies,,,,,
101.3,K267CB,TX,SHERMAN,0.25,33.67611111111111,-96.5847222222222,131.0,D,K-JIM AM 1500 THE MEMORY MAKER,"BOB MARK ALLEN PRODUCTIONS, INC.",USA,Adult Standards,Rangers,,,,,
101.3,K267CT,WA,SEQUIM,0.25,48.12591666666667,-123.1171111111111,41.0,D,NEWSRADIO KONP 1450AM/101.7FM/101.3FM,"RADIO PACIFIC, INC.",USA,News,Mariners,Seahawks,,Kraken,,
101.5,K268DP,SD,VERMILLION,0.25,42.9225,-97.06616666666666,82.0,D,ESPN RADIO 1570,5 STAR COMMUNICATIONS INC.,USA,Sports,Cubs,,Timberwolves,Wild,,
101.5,K268DS,IA,BOONE,0.25,42.06472222222222,-93.88083333333331,19.0,D,LOCAL NEWS RADIO AM 1590,FIELDVIEW BROADCASTING LLC,USA,Talk,Cubs,,,,Des Moines,"772,400"
101.5,K268DW,CA,KING CITY,0.25,36.383,-121.42886111111112,9.0,D,KRKC COUNTRY,Dimes Media Corporation,USA,Country,Athletics,,Warriors,Sharks,Monterey-Salinas-Santa Cruz,"599,300"
101.7,K269DO,NE,SCOTTSBLUFF,0.25,41.839666666666666,-103.82694444444444,112.8,D,100.7 KOLT FM,NEBRASKA RURAL RADIO ASSOCIATION,USA,News,Rockies,,Nuggets,Avalanche,,
101.7,K269FT,WA,HOQUIAM,0.25,46.93175,-123.73569444444443,43.0,D,KXRO NEWS RADIO,Alpha Media Licensee LLC,USA,News,Mariners,,,,,
